date_Hr,value_Hr,startDate_energy,endDate_energy,totalTime_energy,value_energy,id_
2020-04-08 22:29:56,63.0,2020-04-08 22:32:35,2020-04-08 22:33:37,62.0,0.315,253
2020-04-08 23:07:23,65.0,2020-04-08 23:08:19,2020-04-08 23:09:21,62.0,0.794,254
2020-04-08 23:07:23,65.0,2020-04-08 23:10:02,2020-04-08 23:11:04,62.0,0.924,255
2020-04-08 23:07:23,65.0,2020-04-08 23:11:04,2020-04-08 23:12:06,62.0,0.565,256
2020-04-08 23:15:32,57.5281,2020-04-08 23:17:56,2020-04-08 23:18:58,62.0,0.396,257
2020-04-09 15:42:05,74.0,2020-04-09 15:41:20,2020-04-09 15:42:22,62.0,0.5820000000000001,258
2020-04-09 15:49:37,63.0,2020-04-09 15:52:09,2020-04-09 15:53:11,62.0,0.318,259
2020-04-09 15:49:37,63.0,2020-04-09 15:54:02,2020-04-09 15:55:04,62.0,1.006,260
2020-04-09 15:49:37,63.0,2020-04-09 15:55:04,2020-04-09 15:56:06,62.0,0.365,261
2020-04-09 15:58:07,64.0,2020-04-09 15:58:20,2020-04-09 15:59:22,62.0,0.316,262
2020-04-09 15:58:07,64.0,2020-04-09 15:59:22,2020-04-09 16:00:24,62.0,0.363,263
2020-04-09 15:58:07,64.0,2020-04-09 16:00:24,2020-04-09 16:01:26,62.0,0.364,264
2020-04-09 16:02:40,59.0,2020-04-09 16:02:17,2020-04-09 16:03:19,62.0,0.28,265
2020-04-09 16:02:40,59.0,2020-04-09 16:04:41,2020-04-09 16:05:43,62.0,0.43,266
2020-04-09 16:02:40,59.0,2020-04-09 16:05:43,2020-04-09 16:06:45,62.0,0.6859999999999999,267
2020-04-09 16:02:40,59.0,2020-04-09 16:06:45,2020-04-09 16:07:47,62.0,0.544,268
2020-04-09 16:02:40,59.0,2020-04-09 16:07:47,2020-04-09 16:08:49,62.0,0.6859999999999999,269
2020-04-09 16:02:40,59.0,2020-04-09 16:08:49,2020-04-09 16:09:51,62.0,0.721,270
2020-04-09 16:02:40,59.0,2020-04-09 16:09:51,2020-04-09 16:10:53,62.0,0.701,271
2020-04-09 16:02:40,59.0,2020-04-09 16:11:54,2020-04-09 16:12:56,62.0,0.966,272
2020-04-09 16:13:43,59.0,2020-04-09 16:12:56,2020-04-09 16:13:58,62.0,0.915,273
2020-04-09 16:13:43,59.0,2020-04-09 16:13:58,2020-04-09 16:15:00,62.0,1.18,274
2020-04-09 16:13:43,59.0,2020-04-09 16:15:00,2020-04-09 16:16:02,62.0,0.426,275
2020-04-09 16:13:43,59.0,2020-04-09 16:16:02,2020-04-09 16:17:04,62.0,1.3319999999999999,276
2020-04-09 16:18:45,72.0,2020-04-09 16:18:05,2020-04-09 16:19:07,62.0,1.42,277
2020-04-09 16:21:03,59.0,2020-04-09 16:21:31,2020-04-09 16:22:33,62.0,0.22899999999999998,278
2020-04-09 16:21:03,59.0,2020-04-09 16:24:16,2020-04-09 16:25:18,62.0,0.52,279
2020-04-09 16:21:03,59.0,2020-04-09 16:25:18,2020-04-09 16:26:20,62.0,0.257,280
2020-04-09 16:30:56,66.0,2020-04-09 16:29:56,2020-04-09 16:30:58,62.0,0.349,281
2020-04-09 22:15:31,72.0,2020-04-09 22:14:29,2020-04-09 22:15:31,62.0,0.941,282
2020-04-09 22:15:57,63.0,2020-04-09 22:22:23,2020-04-09 22:23:25,62.0,0.514,283
2020-04-09 22:15:57,63.0,2020-04-09 22:26:30,2020-04-09 22:27:32,62.0,0.8140000000000001,284
2020-04-09 22:15:57,63.0,2020-04-09 22:27:52,2020-04-09 22:28:54,62.0,0.84,285
2020-04-09 22:15:57,63.0,2020-04-09 22:28:54,2020-04-09 22:29:56,62.0,0.3670000000000001,286
2020-04-09 22:15:57,63.0,2020-04-09 22:31:19,2020-04-09 22:32:21,62.0,0.315,287
2020-04-09 22:32:39,56.0,2020-04-09 22:32:51,2020-04-09 22:33:53,62.0,0.363,288
2020-04-09 22:32:39,56.0,2020-04-09 22:33:53,2020-04-09 22:34:55,62.0,0.22699999999999998,289
2020-04-09 22:37:54,63.0,2020-04-09 22:38:01,2020-04-09 22:39:03,62.0,0.369,290
2020-04-09 22:37:54,63.0,2020-04-09 22:39:03,2020-04-09 22:40:05,62.0,0.36200000000000004,291
2020-04-09 22:37:54,63.0,2020-04-09 22:40:46,2020-04-09 22:41:48,62.0,0.36200000000000004,292
2020-04-09 22:37:54,63.0,2020-04-09 22:41:58,2020-04-09 22:43:00,62.0,0.33399999999999996,293
2020-04-09 22:43:46,56.0,2020-04-09 22:43:10,2020-04-09 22:44:12,62.0,0.245,294
2020-04-09 22:44:59,54.0,2020-04-09 22:44:12,2020-04-09 22:45:14,62.0,0.215,295
2020-04-09 22:44:59,54.0,2020-04-09 22:45:14,2020-04-09 22:46:16,62.0,0.36,296
2020-04-09 22:44:59,54.0,2020-04-09 22:46:16,2020-04-09 22:47:18,62.0,0.363,297
2020-04-09 22:44:59,54.0,2020-04-09 22:49:52,2020-04-09 22:50:54,62.0,0.43799999999999994,298
2020-04-09 22:44:59,54.0,2020-04-09 22:50:54,2020-04-09 22:51:56,62.0,0.419,299
2020-04-09 22:53:09,63.0,2020-04-09 22:53:49,2020-04-09 22:54:51,62.0,0.41100000000000003,300
2020-04-09 22:53:09,63.0,2020-04-09 22:54:51,2020-04-09 22:55:53,62.0,0.366,301
2020-04-09 22:53:09,63.0,2020-04-09 22:56:34,2020-04-09 22:57:36,62.0,0.42,302
2020-04-09 22:53:09,63.0,2020-04-09 22:57:36,2020-04-09 22:58:38,62.0,0.35200000000000004,303
2020-04-09 23:01:15,67.0,2020-04-09 23:00:52,2020-04-09 23:01:54,62.0,0.182,304
2020-04-09 23:01:15,67.0,2020-04-09 23:02:45,2020-04-09 23:03:47,62.0,0.33299999999999996,305
2020-04-09 23:05:39,53.0,2020-04-09 23:05:51,2020-04-09 23:06:53,62.0,0.585,306
2020-04-09 23:05:39,53.0,2020-04-09 23:09:58,2020-04-09 23:11:00,62.0,0.669,307
2020-04-09 23:05:39,53.0,2020-04-09 23:12:02,2020-04-09 23:13:04,62.0,1.015,308
2020-04-09 23:05:39,53.0,2020-04-09 23:13:24,2020-04-09 23:14:26,62.0,0.688,309
2020-04-09 23:05:39,53.0,2020-04-09 23:14:26,2020-04-09 23:15:28,62.0,1.851,310
2020-04-09 23:05:39,53.0,2020-04-09 23:18:23,2020-04-09 23:19:25,62.0,0.826,311
2020-04-09 23:20:14,67.0,2020-04-09 23:20:47,2020-04-09 23:21:49,62.0,0.85,312
2020-04-09 23:20:14,67.0,2020-04-09 23:21:49,2020-04-09 23:22:51,62.0,0.7120000000000001,313
2020-04-09 23:20:14,67.0,2020-04-09 23:22:51,2020-04-09 23:23:53,62.0,0.54,314
2020-04-10 18:04:54,58.0,2020-04-10 18:06:04,2020-04-10 18:07:06,62.0,0.9740000000000001,315
2020-04-10 18:04:54,58.0,2020-04-10 18:07:57,2020-04-10 18:08:59,62.0,0.316,316
2020-04-10 18:09:54,62.0,2020-04-10 18:08:59,2020-04-10 18:10:01,62.0,0.317,317
2020-04-10 18:09:54,62.0,2020-04-10 18:10:21,2020-04-10 18:11:23,62.0,0.35100000000000003,318
2020-04-10 18:09:54,62.0,2020-04-10 18:11:23,2020-04-10 18:12:25,62.0,0.435,319
2020-04-10 18:09:54,62.0,2020-04-10 18:12:25,2020-04-10 18:13:27,62.0,1.055,320
2020-04-10 18:09:54,62.0,2020-04-10 18:13:27,2020-04-10 18:14:29,62.0,1.399,321
2020-04-10 18:09:54,62.0,2020-04-10 18:14:29,2020-04-10 18:15:31,62.0,0.965,322
2020-04-10 18:09:54,62.0,2020-04-10 18:15:31,2020-04-10 18:16:33,62.0,0.9359999999999999,323
2020-04-10 18:09:54,62.0,2020-04-10 18:19:17,2020-04-10 18:20:19,62.0,0.521,324
2020-04-10 18:09:54,62.0,2020-04-10 18:20:19,2020-04-10 18:21:21,62.0,0.9570000000000001,325
2020-04-10 18:22:16,71.0,2020-04-10 18:22:23,2020-04-10 18:23:25,62.0,0.462,326
2020-04-10 18:22:16,71.0,2020-04-10 18:23:25,2020-04-10 18:24:27,62.0,1.516,327
2020-04-10 18:22:16,71.0,2020-04-10 18:24:27,2020-04-10 18:25:29,62.0,1.041,328
2020-04-10 18:25:56,68.0,2020-04-10 18:26:41,2020-04-10 18:27:43,62.0,1.256,329
2020-04-10 18:25:56,68.0,2020-04-10 18:27:53,2020-04-10 18:28:55,62.0,0.9470000000000001,330
2020-04-10 18:25:56,68.0,2020-04-10 18:28:55,2020-04-10 18:29:57,62.0,0.94,331
2020-04-10 18:25:56,68.0,2020-04-10 18:31:50,2020-04-10 18:32:52,62.0,0.8140000000000001,332
2020-04-10 18:25:56,68.0,2020-04-10 18:34:55,2020-04-10 18:35:57,62.0,1.099,333
2020-04-10 18:25:56,68.0,2020-04-10 18:35:57,2020-04-10 18:36:59,62.0,0.802,334
2020-04-10 18:25:56,68.0,2020-04-10 18:36:59,2020-04-10 18:38:01,62.0,1.495,335
2020-04-10 18:25:56,68.0,2020-04-10 18:38:01,2020-04-10 18:39:03,62.0,0.89,336
2020-04-10 18:25:56,68.0,2020-04-10 18:39:03,2020-04-10 18:40:05,62.0,0.46399999999999997,337
2020-04-10 18:41:47,57.0,2020-04-10 18:41:06,2020-04-10 18:42:08,62.0,0.493,338
2020-04-10 18:41:47,57.0,2020-04-10 18:42:08,2020-04-10 18:43:10,62.0,0.301,339
2020-04-10 18:41:47,57.0,2020-04-10 18:43:10,2020-04-10 18:44:12,62.0,0.364,340
2020-04-10 18:41:47,57.0,2020-04-10 18:46:05,2020-04-10 18:47:07,62.0,0.321,341
2020-04-10 18:47:43,54.0,2020-04-10 18:49:21,2020-04-10 18:50:23,62.0,0.374,342
2020-04-10 18:51:03,58.0,2020-04-10 18:51:35,2020-04-10 18:52:37,62.0,0.479,343
2020-04-10 18:51:03,58.0,2020-04-10 18:52:37,2020-04-10 18:53:39,62.0,0.542,344
2020-04-10 18:51:03,58.0,2020-04-10 18:53:39,2020-04-10 18:54:41,62.0,1.183,345
2020-04-10 18:51:03,58.0,2020-04-10 18:54:41,2020-04-10 18:55:43,62.0,0.29,346
2020-04-10 18:56:49,53.0,2020-04-10 18:56:03,2020-04-10 18:57:05,62.0,0.307,347
2020-04-10 18:56:49,53.0,2020-04-10 18:57:05,2020-04-10 18:58:07,62.0,0.335,348
2020-04-10 18:56:49,53.0,2020-04-10 18:58:07,2020-04-10 18:59:09,62.0,0.41200000000000003,349
2020-04-10 18:56:49,53.0,2020-04-10 18:59:09,2020-04-10 19:00:11,62.0,0.35,350
2020-04-10 19:01:30,52.0,2020-04-10 19:02:25,2020-04-10 19:03:27,62.0,0.335,351
2020-04-10 19:03:53,55.0,2020-04-10 19:03:27,2020-04-10 19:04:29,62.0,0.322,352
2020-04-10 19:03:53,55.0,2020-04-10 19:05:20,2020-04-10 19:06:22,62.0,0.36200000000000004,353
2020-04-10 21:13:16,56.0,2020-04-10 21:18:54,2020-04-10 21:19:56,62.0,0.467,354
2020-04-10 21:22:43,92.0,2020-04-10 21:23:06,2020-04-10 21:24:08,62.0,2.109,355
2020-04-10 21:22:43,92.0,2020-04-10 21:27:03,2020-04-10 21:28:05,62.0,0.43,356
2020-04-10 21:22:43,92.0,2020-04-10 21:29:58,2020-04-10 21:31:00,62.0,0.462,357
2020-04-11 12:47:54,67.0,2020-04-11 12:59:23,2020-04-11 13:00:25,62.0,0.711,358
2020-04-11 13:00:31,72.0,2020-04-11 13:00:25,2020-04-11 13:01:27,62.0,0.27899999999999997,359
2020-04-11 13:03:06,61.0,2020-04-11 13:05:34,2020-04-11 13:06:36,62.0,0.401,360
2020-04-11 13:03:06,61.0,2020-04-11 13:07:48,2020-04-11 13:08:50,62.0,0.309,361
2020-04-11 13:09:01,59.0,2020-04-11 13:09:31,2020-04-11 13:10:33,62.0,0.363,362
2020-04-11 13:09:01,59.0,2020-04-11 13:11:03,2020-04-11 13:12:05,62.0,0.38,363
2020-04-11 13:09:01,59.0,2020-04-11 13:12:05,2020-04-11 13:13:07,62.0,0.36200000000000004,364
2020-04-11 13:09:01,59.0,2020-04-11 13:13:07,2020-04-11 13:14:09,62.0,0.307,365
2020-04-11 13:16:15,58.0,2020-04-11 13:15:31,2020-04-11 13:16:33,62.0,0.21100000000000002,366
2020-04-11 13:17:22,58.0,2020-04-11 13:20:09,2020-04-11 13:21:11,62.0,0.314,367
2020-04-11 13:17:22,58.0,2020-04-11 13:22:13,2020-04-11 13:23:15,62.0,0.38,368
2020-04-11 13:17:22,58.0,2020-04-11 13:23:35,2020-04-11 13:24:37,62.0,0.315,369
2020-04-11 13:17:22,58.0,2020-04-11 13:24:37,2020-04-11 13:25:39,62.0,0.299,370
2020-04-11 13:17:22,58.0,2020-04-11 13:25:39,2020-04-11 13:26:41,62.0,0.355,371
2020-04-11 13:27:00,58.0,2020-04-11 13:26:41,2020-04-11 13:27:43,62.0,0.306,372
2020-04-11 13:29:17,64.0,2020-04-11 13:30:38,2020-04-11 13:31:40,62.0,0.363,373
2020-04-11 13:32:30,69.0,2020-04-11 13:31:50,2020-04-11 13:32:52,62.0,1.114,374
2020-04-11 13:32:30,69.0,2020-04-11 13:33:53,2020-04-11 13:34:55,62.0,0.47100000000000003,375
2020-04-11 13:32:30,69.0,2020-04-11 13:34:55,2020-04-11 13:35:57,62.0,0.315,376
2020-04-11 13:32:30,69.0,2020-04-11 13:35:57,2020-04-11 13:36:59,62.0,0.35700000000000004,377
2020-04-11 13:32:30,69.0,2020-04-11 13:37:09,2020-04-11 13:38:11,62.0,0.361,378
2020-04-11 13:42:20,58.0,2020-04-11 13:42:18,2020-04-11 13:43:20,62.0,0.306,379
2020-04-11 16:28:52,62.0,2020-04-11 16:28:05,2020-04-11 16:29:07,62.0,0.282,380
2020-04-11 16:28:52,62.0,2020-04-11 16:30:19,2020-04-11 16:31:21,62.0,0.5670000000000001,381
2020-04-12 15:57:10,61.0,2020-04-12 16:01:46,2020-04-12 16:02:48,62.0,0.26899999999999996,382
2020-04-12 15:57:10,61.0,2020-04-12 16:02:48,2020-04-12 16:03:50,62.0,0.6920000000000001,383
2020-04-12 15:57:10,61.0,2020-04-12 16:03:50,2020-04-12 16:04:52,62.0,0.247,384
2020-04-12 16:17:57,69.0,2020-04-12 16:18:27,2020-04-12 16:19:29,62.0,1.415,385
2020-04-12 16:17:57,69.0,2020-04-12 16:19:29,2020-04-12 16:20:31,62.0,0.708,386
2020-04-12 16:17:57,69.0,2020-04-12 16:20:31,2020-04-12 16:21:33,62.0,0.789,387
2020-04-12 16:17:57,69.0,2020-04-12 16:23:26,2020-04-12 16:24:28,62.0,0.36,388
2020-04-12 16:17:57,69.0,2020-04-12 16:26:01,2020-04-12 16:27:03,62.0,0.261,389
2020-04-12 16:17:57,69.0,2020-04-12 16:28:36,2020-04-12 16:29:38,62.0,0.41200000000000003,390
2020-04-12 16:32:15,63.0,2020-04-12 16:32:13,2020-04-12 16:33:15,62.0,0.33899999999999997,391
2020-04-12 16:32:15,63.0,2020-04-12 16:34:16,2020-04-12 16:35:18,62.0,0.336,392
2020-04-12 16:36:12,66.0,2020-04-12 16:39:46,2020-04-12 16:40:48,62.0,0.361,393
2020-04-12 16:36:12,66.0,2020-04-12 16:40:48,2020-04-12 16:41:50,62.0,0.361,394
2020-04-12 16:42:52,75.0,2020-04-12 16:42:31,2020-04-12 16:43:33,62.0,0.36200000000000004,395
2020-04-12 16:42:52,75.0,2020-04-12 16:43:33,2020-04-12 16:44:35,62.0,0.316,396
2020-04-12 16:42:52,75.0,2020-04-12 16:44:35,2020-04-12 16:45:37,62.0,0.349,397
2020-04-12 16:49:22,60.0,2020-04-12 16:49:45,2020-04-12 16:50:47,62.0,0.314,398
2020-04-12 16:49:22,60.0,2020-04-12 16:51:28,2020-04-12 16:52:30,62.0,0.307,399
2020-04-12 16:49:22,60.0,2020-04-12 16:52:30,2020-04-12 16:53:32,62.0,0.4270000000000001,400
2020-04-12 16:54:19,64.0,2020-04-12 16:54:23,2020-04-12 16:55:25,62.0,0.413,401
2020-04-12 16:54:19,64.0,2020-04-12 16:57:08,2020-04-12 16:58:10,62.0,0.295,402
2020-04-12 16:58:19,66.0,2020-04-12 16:58:21,2020-04-12 16:59:23,62.0,0.361,403
2020-04-12 16:58:19,66.0,2020-04-12 17:00:55,2020-04-12 17:01:57,62.0,0.361,404
2020-04-12 16:58:19,66.0,2020-04-12 17:01:57,2020-04-12 17:02:59,62.0,0.313,405
2020-04-12 17:03:20,61.0,2020-04-12 17:02:59,2020-04-12 17:04:01,62.0,0.201,406
2020-04-12 17:03:20,61.0,2020-04-12 17:04:42,2020-04-12 17:05:44,62.0,0.139,407
2020-04-12 17:06:45,64.0,2020-04-12 17:07:38,2020-04-12 17:08:40,62.0,0.34600000000000003,408
2020-04-12 17:06:45,64.0,2020-04-12 17:08:40,2020-04-12 17:09:42,62.0,0.36200000000000004,409
2020-04-12 17:06:45,64.0,2020-04-12 17:09:52,2020-04-12 17:10:54,62.0,0.36200000000000004,410
2020-04-12 17:06:45,64.0,2020-04-12 17:11:35,2020-04-12 17:12:37,62.0,0.379,411
2020-04-12 17:12:55,65.0,2020-04-12 17:13:29,2020-04-12 17:14:31,62.0,0.21600000000000005,412
2020-04-12 17:18:00,64.0,2020-04-12 17:18:28,2020-04-12 17:19:30,62.0,0.33799999999999997,413
2020-04-12 17:23:53,64.0,2020-04-12 17:25:21,2020-04-12 17:26:23,62.0,0.693,414
2020-04-12 17:23:53,64.0,2020-04-12 17:27:25,2020-04-12 17:28:27,62.0,0.184,415
2020-04-12 17:33:44,61.0,2020-04-12 17:36:00,2020-04-12 17:37:02,62.0,0.318,416
2020-04-12 17:33:44,61.0,2020-04-12 17:37:02,2020-04-12 17:38:04,62.0,0.402,417
2020-04-12 17:38:55,59.0,2020-04-12 17:38:04,2020-04-12 17:39:06,62.0,0.256,418
2020-04-12 17:38:55,59.0,2020-04-12 17:39:16,2020-04-12 17:40:18,62.0,0.213,419
2020-04-12 17:38:55,59.0,2020-04-12 17:40:49,2020-04-12 17:41:51,62.0,0.324,420
2020-04-12 17:42:06,60.0,2020-04-12 17:42:12,2020-04-12 17:43:14,62.0,0.185,421
2020-04-12 17:42:06,60.0,2020-04-12 17:47:31,2020-04-12 17:48:33,62.0,0.316,422
2020-04-12 17:51:52,62.0,2020-04-12 17:53:32,2020-04-12 17:54:34,62.0,0.258,423
2020-04-12 17:51:52,62.0,2020-04-12 17:54:34,2020-04-12 17:55:36,62.0,0.768,424
2020-04-12 17:51:52,62.0,2020-04-12 17:55:36,2020-04-12 17:56:38,62.0,0.5479999999999999,425
2020-04-12 17:51:52,62.0,2020-04-12 17:56:38,2020-04-12 17:57:40,62.0,0.885,426
2020-04-12 17:51:52,62.0,2020-04-12 17:57:40,2020-04-12 17:58:42,62.0,0.943,427
2020-04-12 20:31:02,55.0,2020-04-12 20:33:17,2020-04-12 20:34:19,62.0,0.8270000000000001,428
2020-04-12 20:31:02,55.0,2020-04-12 20:34:19,2020-04-12 20:35:21,62.0,0.905,429
2020-04-12 20:31:02,55.0,2020-04-12 20:35:21,2020-04-12 20:36:23,62.0,0.637,430
2020-04-12 20:31:02,55.0,2020-04-12 20:36:23,2020-04-12 20:37:25,62.0,0.898,431
2020-04-12 20:31:02,55.0,2020-04-12 20:37:56,2020-04-12 20:38:58,62.0,0.475,432
2020-04-12 20:31:02,55.0,2020-04-12 20:38:58,2020-04-12 20:40:00,62.0,0.41,433
2020-04-12 20:31:02,55.0,2020-04-12 20:40:10,2020-04-12 20:41:12,62.0,0.8909999999999999,434
2020-04-12 20:31:02,55.0,2020-04-12 20:41:43,2020-04-12 20:42:45,62.0,2.234,435
2020-04-12 20:31:02,55.0,2020-04-12 20:43:16,2020-04-12 20:44:18,62.0,1.1909999999999998,436
2020-04-12 20:45:35,68.0,2020-04-12 20:45:19,2020-04-12 20:46:21,62.0,2.051,437
2020-04-12 20:45:35,68.0,2020-04-12 20:46:21,2020-04-12 20:47:23,62.0,2.92,438
2020-04-12 20:45:35,68.0,2020-04-12 20:47:23,2020-04-12 20:48:25,62.0,1.86,439
2020-04-12 20:45:35,68.0,2020-04-12 20:48:25,2020-04-12 20:49:27,62.0,3.248,440
2020-04-12 20:51:32,72.0,2020-04-12 20:52:43,2020-04-12 20:53:45,62.0,4.34,441
2020-04-12 21:17:45,70.0,2020-04-12 21:16:45,2020-04-12 21:17:47,62.0,0.877,442
2020-04-12 21:18:46,73.0,2020-04-12 21:17:47,2020-04-12 21:18:49,62.0,0.691,443
2020-04-12 21:19:06,76.0,2020-04-12 21:18:49,2020-04-12 21:19:51,62.0,1.229,444
2020-04-12 21:19:06,76.0,2020-04-12 21:19:51,2020-04-12 21:20:53,62.0,0.804,445
2020-04-12 21:19:06,76.0,2020-04-12 21:20:53,2020-04-12 21:21:55,62.0,0.54,446
2020-04-12 21:22:15,46.0,2020-04-12 21:30:44,2020-04-12 21:31:46,62.0,1.3659999999999999,447
2020-04-12 21:22:15,46.0,2020-04-12 21:31:46,2020-04-12 21:32:48,62.0,0.522,448
2020-04-12 21:33:20,81.0,2020-04-12 21:41:13,2020-04-12 21:42:15,62.0,0.535,449
2020-04-12 21:33:20,81.0,2020-04-12 21:42:15,2020-04-12 21:43:17,62.0,0.982,450
2020-04-12 21:33:20,81.0,2020-04-12 21:43:17,2020-04-12 21:44:19,62.0,0.998,451
2020-04-12 21:33:20,81.0,2020-04-12 21:44:19,2020-04-12 21:45:21,62.0,0.902,452
2020-04-12 21:33:20,81.0,2020-04-12 21:45:21,2020-04-12 21:46:23,62.0,1.4080000000000001,453
2020-04-12 21:33:20,81.0,2020-04-12 21:47:24,2020-04-12 21:48:26,62.0,0.552,454
2020-04-12 21:33:20,81.0,2020-04-12 21:48:26,2020-04-12 21:49:28,62.0,1.464,455
2020-04-12 21:33:20,81.0,2020-04-12 21:49:28,2020-04-12 21:50:30,62.0,1.615,456
2020-04-12 21:33:20,81.0,2020-04-12 21:50:30,2020-04-12 21:51:32,62.0,0.48200000000000004,457
2020-04-12 21:33:20,81.0,2020-04-12 21:51:32,2020-04-12 21:52:34,62.0,0.4920000000000001,458
2020-04-12 21:52:56,59.0,2020-04-12 21:52:34,2020-04-12 21:53:36,62.0,0.354,459
2020-04-12 21:52:56,59.0,2020-04-12 21:53:36,2020-04-12 21:54:38,62.0,0.444,460
2020-04-12 21:56:24,60.0,2020-04-12 21:55:39,2020-04-12 21:56:41,62.0,0.314,461
2020-04-12 21:56:24,60.0,2020-04-12 21:57:33,2020-04-12 21:58:35,62.0,0.33299999999999996,462
2020-04-12 21:56:24,60.0,2020-04-12 21:58:35,2020-04-12 21:59:37,62.0,0.314,463
2020-04-12 21:56:24,60.0,2020-04-12 22:02:11,2020-04-12 22:03:13,62.0,0.634,464
2020-04-12 21:56:24,60.0,2020-04-12 22:03:13,2020-04-12 22:04:15,62.0,0.517,465
2020-04-12 22:04:22,64.0,2020-04-12 22:04:15,2020-04-12 22:05:17,62.0,0.361,466
2020-04-12 22:04:22,64.0,2020-04-12 22:05:17,2020-04-12 22:06:19,62.0,0.456,467
2020-04-12 22:04:22,64.0,2020-04-12 22:06:19,2020-04-12 22:07:21,62.0,0.41,468
2020-04-12 22:04:22,64.0,2020-04-12 22:07:21,2020-04-12 22:08:23,62.0,0.32899999999999996,469
2020-04-12 22:11:01,63.0,2020-04-12 22:10:27,2020-04-12 22:11:29,62.0,0.384,470
2020-04-12 22:12:45,62.0,2020-04-12 22:13:22,2020-04-12 22:14:24,62.0,0.36,471
2020-04-12 22:12:45,62.0,2020-04-12 22:14:24,2020-04-12 22:15:26,62.0,0.272,472
2020-04-12 22:12:45,62.0,2020-04-12 22:16:17,2020-04-12 22:17:19,62.0,0.36,473
2020-04-12 22:12:45,62.0,2020-04-12 22:17:19,2020-04-12 22:18:21,62.0,0.507,474
2020-04-12 22:12:45,62.0,2020-04-12 22:18:21,2020-04-12 22:19:23,62.0,0.36,475
2020-04-12 22:21:57,59.0,2020-04-12 22:22:08,2020-04-12 22:23:10,62.0,0.39799999999999996,476
2020-04-12 22:21:57,59.0,2020-04-12 22:23:10,2020-04-12 22:24:12,62.0,0.44299999999999995,477
2020-04-12 22:21:57,59.0,2020-04-12 22:24:12,2020-04-12 22:25:14,62.0,1.103,478
2020-04-12 22:21:57,59.0,2020-04-12 22:25:14,2020-04-12 22:26:16,62.0,0.436,479
2020-04-12 22:21:57,59.0,2020-04-12 22:27:17,2020-04-12 22:28:19,62.0,1.261,480
2020-04-12 22:21:57,59.0,2020-04-12 22:28:19,2020-04-12 22:29:21,62.0,0.509,481
2020-04-12 22:21:57,59.0,2020-04-12 22:29:21,2020-04-12 22:30:23,62.0,1.103,482
2020-04-12 22:21:57,59.0,2020-04-12 22:31:25,2020-04-12 22:32:27,62.0,0.633,483
2020-04-12 22:21:57,59.0,2020-04-12 22:34:30,2020-04-12 22:35:32,62.0,1.22,484
2020-04-12 22:21:57,59.0,2020-04-12 22:35:32,2020-04-12 22:36:34,62.0,0.713,485
2020-04-12 22:21:57,59.0,2020-04-12 22:36:34,2020-04-12 22:37:36,62.0,0.856,486
2020-04-12 22:21:57,59.0,2020-04-12 22:37:36,2020-04-12 22:38:38,62.0,1.182,487
2020-04-13 10:47:21,73.0,2020-04-13 10:48:19,2020-04-13 10:49:21,62.0,0.22899999999999998,488
2020-04-13 10:47:21,73.0,2020-04-13 10:49:21,2020-04-13 10:50:23,62.0,0.335,489
2020-04-13 10:52:44,69.0,2020-04-13 10:52:27,2020-04-13 10:53:29,62.0,0.599,490
2020-04-13 10:58:17,60.0,2020-04-13 10:59:40,2020-04-13 11:00:42,62.0,0.10800000000000001,491
2020-04-13 11:09:19,59.0,2020-04-13 11:08:36,2020-04-13 11:09:38,62.0,0.214,492
2020-04-13 11:09:19,59.0,2020-04-13 11:12:43,2020-04-13 11:13:45,62.0,0.33899999999999997,493
2020-04-13 11:14:48,58.0,2020-04-13 11:14:57,2020-04-13 11:15:59,62.0,0.43,494
2020-04-13 11:19:42,57.0,2020-04-13 11:21:39,2020-04-13 11:22:41,62.0,0.154,495
2020-04-13 11:19:42,57.0,2020-04-13 11:22:41,2020-04-13 11:23:43,62.0,0.314,496
2020-04-13 11:19:42,57.0,2020-04-13 11:23:43,2020-04-13 11:24:45,62.0,0.379,497
2020-04-13 11:26:12,57.0,2020-04-13 11:28:32,2020-04-13 11:29:34,62.0,0.271,498
2020-04-13 11:30:32,56.0,2020-04-13 11:30:36,2020-04-13 11:31:38,62.0,0.47100000000000003,499
2020-04-13 11:30:32,56.0,2020-04-13 11:31:38,2020-04-13 11:32:40,62.0,0.168,500
2020-04-13 21:41:12,63.0,2020-04-13 21:50:42,2020-04-13 21:51:44,62.0,0.353,501
2020-04-13 21:41:12,63.0,2020-04-13 21:52:15,2020-04-13 21:53:17,62.0,0.657,502
2020-04-13 21:41:12,63.0,2020-04-13 21:54:18,2020-04-13 21:55:20,62.0,0.337,503
2020-04-13 21:55:56,51.0,2020-04-13 21:56:12,2020-04-13 21:57:14,62.0,0.39899999999999997,504
2020-04-13 21:55:56,51.0,2020-04-13 21:58:15,2020-04-13 21:59:17,62.0,0.462,505
2020-04-13 21:59:20,61.0,2020-04-13 22:03:14,2020-04-13 22:04:16,62.0,0.516,506
2020-04-13 21:59:20,61.0,2020-04-13 22:04:16,2020-04-13 22:05:18,62.0,0.414,507
2020-04-13 21:59:20,61.0,2020-04-13 22:05:18,2020-04-13 22:06:20,62.0,0.76,508
2020-04-13 21:59:20,61.0,2020-04-13 22:06:20,2020-04-13 22:07:22,62.0,0.669,509
